product_id,product_name,description,unit_of_measure,category_id,supplier_id,reorder_level,unit_price,image_path,is_active,
10508,Necessary Rice,Necessary Rice description,liters,1016,1004,15,162.68,img/no-image-available.jpg,TRUE,"{10508,""Necessary Rice"",""Necessary Rice description"",""liters"",1016,1004,15,162.68,""img/no-image-available.jpg"",true},"
10509,Think Milk,Think Milk description,liters,1014,1078,48,462.97,img/no-image-available.jpg,TRUE,"{10509,""Think Milk"",""Think Milk description"",""liters"",1014,1078,48,462.97,""img/no-image-available.jpg"",true},"
10510,Change Cereal,Change Cereal description,kg,1012,1090,48,215.34,img/no-image-available.jpg,TRUE,"{10510,""Change Cereal"",""Change Cereal description"",""kg"",1012,1090,48,215.34,""img/no-image-available.jpg"",true},"
10511,Student Chicken,Student Chicken description,kg,1007,1069,34,178.32,img/no-image-available.jpg,TRUE,"{10511,""Student Chicken"",""Student Chicken description"",""kg"",1007,1069,34,178.32,""img/no-image-available.jpg"",true},"
10512,Old Detergent,Old Detergent description,liters,1003,1064,27,78.61,img/no-image-available.jpg,TRUE,"{10512,""Old Detergent"",""Old Detergent description"",""liters"",1003,1064,27,78.61,""img/no-image-available.jpg"",true},"
10513,Administration Juice,Administration Juice description,pcs,1014,1017,38,448.63,img/no-image-available.jpg,TRUE,"{10513,""Administration Juice"",""Administration Juice description"",""pcs"",1014,1017,38,448.63,""img/no-image-available.jpg"",true},"
10514,Choose Chicken,Choose Chicken description,liters,1001,1079,29,111.14,img/no-image-available.jpg,TRUE,"{10514,""Choose Chicken"",""Choose Chicken description"",""liters"",1001,1079,29,111.14,""img/no-image-available.jpg"",true},"
10515,Everyone Milk,Everyone Milk description,liters,1020,1001,45,298.36,img/no-image-available.jpg,TRUE,"{10515,""Everyone Milk"",""Everyone Milk description"",""liters"",1020,1001,45,298.36,""img/no-image-available.jpg"",true},"
10516,Ready Juice,Ready Juice description,kg,1006,1071,25,449.38,img/no-image-available.jpg,TRUE,"{10516,""Ready Juice"",""Ready Juice description"",""kg"",1006,1071,25,449.38,""img/no-image-available.jpg"",true},"
10517,Hard Detergent,Hard Detergent description,liters,1008,1066,22,146.52,img/no-image-available.jpg,TRUE,"{10517,""Hard Detergent"",""Hard Detergent description"",""liters"",1008,1066,22,146.52,""img/no-image-available.jpg"",true},"
10518,Government Bread,Government Bread description,pcs,1018,1072,44,442.6,img/no-image-available.jpg,TRUE,"{10518,""Government Bread"",""Government Bread description"",""pcs"",1018,1072,44,442.6,""img/no-image-available.jpg"",true},"
10519,Sense Detergent,Sense Detergent description,pcs,1011,1016,17,298.09,img/no-image-available.jpg,TRUE,"{10519,""Sense Detergent"",""Sense Detergent description"",""pcs"",1011,1016,17,298.09,""img/no-image-available.jpg"",true},"
10520,Minute Milk,Minute Milk description,pcs,1006,1004,24,461.72,img/no-image-available.jpg,TRUE,"{10520,""Minute Milk"",""Minute Milk description"",""pcs"",1006,1004,24,461.72,""img/no-image-available.jpg"",true},"
10521,Responsibility Detergent,Responsibility Detergent description,pcs,1010,1024,12,277.83,img/no-image-available.jpg,TRUE,"{10521,""Responsibility Detergent"",""Responsibility Detergent description"",""pcs"",1010,1024,12,277.83,""img/no-image-available.jpg"",true},"
10522,Prove Bread,Prove Bread description,kg,1001,1023,31,335.56,img/no-image-available.jpg,TRUE,"{10522,""Prove Bread"",""Prove Bread description"",""kg"",1001,1023,31,335.56,""img/no-image-available.jpg"",true},"
10523,Black Juice,Black Juice description,pcs,1006,1001,32,477.42,img/no-image-available.jpg,TRUE,"{10523,""Black Juice"",""Black Juice description"",""pcs"",1006,1001,32,477.42,""img/no-image-available.jpg"",true},"
10524,Describe Soda,Describe Soda description,pcs,1018,1092,28,286.99,img/no-image-available.jpg,TRUE,"{10524,""Describe Soda"",""Describe Soda description"",""pcs"",1018,1092,28,286.99,""img/no-image-available.jpg"",true},"
10525,Customer Bread,Customer Bread description,pcs,1016,1050,39,433.14,img/no-image-available.jpg,TRUE,"{10525,""Customer Bread"",""Customer Bread description"",""pcs"",1016,1050,39,433.14,""img/no-image-available.jpg"",true},"
10526,Poor Soda,Poor Soda description,liters,1007,1053,16,96.54,img/no-image-available.jpg,TRUE,"{10526,""Poor Soda"",""Poor Soda description"",""liters"",1007,1053,16,96.54,""img/no-image-available.jpg"",true},"
10527,Throw Cereal,Throw Cereal description,kg,1012,1065,40,348.53,img/no-image-available.jpg,TRUE,"{10527,""Throw Cereal"",""Throw Cereal description"",""kg"",1012,1065,40,348.53,""img/no-image-available.jpg"",true},"
10528,Wife Detergent,Wife Detergent description,kg,1008,1041,47,449.4,img/no-image-available.jpg,TRUE,"{10528,""Wife Detergent"",""Wife Detergent description"",""kg"",1008,1041,47,449.4,""img/no-image-available.jpg"",true},"
10529,Fly Rice,Fly Rice description,pcs,1012,1050,41,414.92,img/no-image-available.jpg,TRUE,"{10529,""Fly Rice"",""Fly Rice description"",""pcs"",1012,1050,41,414.92,""img/no-image-available.jpg"",true},"
10530,Season Soda,Season Soda description,liters,1012,1046,17,322.74,img/no-image-available.jpg,TRUE,"{10530,""Season Soda"",""Season Soda description"",""liters"",1012,1046,17,322.74,""img/no-image-available.jpg"",true},"
10531,Wide Soap,Wide Soap description,liters,1005,1075,49,243.73,img/no-image-available.jpg,TRUE,"{10531,""Wide Soap"",""Wide Soap description"",""liters"",1005,1075,49,243.73,""img/no-image-available.jpg"",true},"
10532,Identify Juice,Identify Juice description,pcs,1010,1084,29,479.16,img/no-image-available.jpg,TRUE,"{10532,""Identify Juice"",""Identify Juice description"",""pcs"",1010,1084,29,479.16,""img/no-image-available.jpg"",true},"
10533,Sing Detergent,Sing Detergent description,liters,1010,1082,34,201.31,img/no-image-available.jpg,TRUE,"{10533,""Sing Detergent"",""Sing Detergent description"",""liters"",1010,1082,34,201.31,""img/no-image-available.jpg"",true},"
10534,Maybe Cereal,Maybe Cereal description,pcs,1007,1045,38,46.04,img/no-image-available.jpg,TRUE,"{10534,""Maybe Cereal"",""Maybe Cereal description"",""pcs"",1007,1045,38,46.04,""img/no-image-available.jpg"",true},"
10535,Federal Chicken,Federal Chicken description,kg,1014,1094,13,90.88,img/no-image-available.jpg,TRUE,"{10535,""Federal Chicken"",""Federal Chicken description"",""kg"",1014,1094,13,90.88,""img/no-image-available.jpg"",true},"
10536,Around Rice,Around Rice description,kg,1005,1010,27,32.29,img/no-image-available.jpg,TRUE,"{10536,""Around Rice"",""Around Rice description"",""kg"",1005,1010,27,32.29,""img/no-image-available.jpg"",true},"
10537,Past Rice,Past Rice description,pcs,1020,1042,40,248.68,img/no-image-available.jpg,TRUE,"{10537,""Past Rice"",""Past Rice description"",""pcs"",1020,1042,40,248.68,""img/no-image-available.jpg"",true},"
10538,Wall Soda,Wall Soda description,kg,1011,1058,16,490.83,img/no-image-available.jpg,TRUE,"{10538,""Wall Soda"",""Wall Soda description"",""kg"",1011,1058,16,490.83,""img/no-image-available.jpg"",true},"
10539,Poor Rice,Poor Rice description,pcs,1013,1005,33,313.21,img/no-image-available.jpg,TRUE,"{10539,""Poor Rice"",""Poor Rice description"",""pcs"",1013,1005,33,313.21,""img/no-image-available.jpg"",true},"
10540,Same Juice,Same Juice description,liters,1014,1046,16,70,img/no-image-available.jpg,TRUE,"{10540,""Same Juice"",""Same Juice description"",""liters"",1014,1046,16,70,""img/no-image-available.jpg"",true},"
10541,Five Milk,Five Milk description,liters,1016,1089,11,454.05,img/no-image-available.jpg,TRUE,"{10541,""Five Milk"",""Five Milk description"",""liters"",1016,1089,11,454.05,""img/no-image-available.jpg"",true},"
10542,Analysis Bread,Analysis Bread description,pcs,1001,1070,47,298.03,img/no-image-available.jpg,TRUE,"{10542,""Analysis Bread"",""Analysis Bread description"",""pcs"",1001,1070,47,298.03,""img/no-image-available.jpg"",true},"
10543,Form Soap,Form Soap description,liters,1009,1073,16,105.22,img/no-image-available.jpg,TRUE,"{10543,""Form Soap"",""Form Soap description"",""liters"",1009,1073,16,105.22,""img/no-image-available.jpg"",true},"
10544,Argue Toothpaste,Argue Toothpaste description,kg,1013,1065,27,106.16,img/no-image-available.jpg,TRUE,"{10544,""Argue Toothpaste"",""Argue Toothpaste description"",""kg"",1013,1065,27,106.16,""img/no-image-available.jpg"",true},"
10545,Tax Detergent,Tax Detergent description,pcs,1016,1018,40,90.87,img/no-image-available.jpg,TRUE,"{10545,""Tax Detergent"",""Tax Detergent description"",""pcs"",1016,1018,40,90.87,""img/no-image-available.jpg"",true},"
10546,Few Soda,Few Soda description,pcs,1012,1055,14,259,img/no-image-available.jpg,TRUE,"{10546,""Few Soda"",""Few Soda description"",""pcs"",1012,1055,14,259,""img/no-image-available.jpg"",true},"
10547,Scientist Juice,Scientist Juice description,pcs,1012,1061,44,343.14,img/no-image-available.jpg,TRUE,"{10547,""Scientist Juice"",""Scientist Juice description"",""pcs"",1012,1061,44,343.14,""img/no-image-available.jpg"",true},"
10548,Board Milk,Board Milk description,liters,1006,1018,25,319.14,img/no-image-available.jpg,TRUE,"{10548,""Board Milk"",""Board Milk description"",""liters"",1006,1018,25,319.14,""img/no-image-available.jpg"",true},"
10549,Magazine Toothpaste,Magazine Toothpaste description,pcs,1019,1052,14,393.05,img/no-image-available.jpg,TRUE,"{10549,""Magazine Toothpaste"",""Magazine Toothpaste description"",""pcs"",1019,1052,14,393.05,""img/no-image-available.jpg"",true},"
10550,Method Bread,Method Bread description,kg,1015,1065,10,251.37,img/no-image-available.jpg,TRUE,"{10550,""Method Bread"",""Method Bread description"",""kg"",1015,1065,10,251.37,""img/no-image-available.jpg"",true},"
10551,Pick Chicken,Pick Chicken description,pcs,1015,1017,23,42.49,img/no-image-available.jpg,TRUE,"{10551,""Pick Chicken"",""Pick Chicken description"",""pcs"",1015,1017,23,42.49,""img/no-image-available.jpg"",true},"
10552,Think Soap,Think Soap description,pcs,1012,1069,11,41.09,img/no-image-available.jpg,TRUE,"{10552,""Think Soap"",""Think Soap description"",""pcs"",1012,1069,11,41.09,""img/no-image-available.jpg"",true},"
10553,Many Soda,Many Soda description,pcs,1002,1066,28,15.25,img/no-image-available.jpg,TRUE,"{10553,""Many Soda"",""Many Soda description"",""pcs"",1002,1066,28,15.25,""img/no-image-available.jpg"",true},"
10554,Nothing Milk,Nothing Milk description,kg,1009,1073,28,482.35,img/no-image-available.jpg,TRUE,"{10554,""Nothing Milk"",""Nothing Milk description"",""kg"",1009,1073,28,482.35,""img/no-image-available.jpg"",true},"
10555,Up Detergent,Up Detergent description,pcs,1017,1040,17,393.66,img/no-image-available.jpg,TRUE,"{10555,""Up Detergent"",""Up Detergent description"",""pcs"",1017,1040,17,393.66,""img/no-image-available.jpg"",true},"
10556,Opportunity Chicken,Opportunity Chicken description,liters,1013,1040,19,74.12,img/no-image-available.jpg,TRUE,"{10556,""Opportunity Chicken"",""Opportunity Chicken description"",""liters"",1013,1040,19,74.12,""img/no-image-available.jpg"",true},"
10557,Night Milk,Night Milk description,liters,1017,1066,20,232.26,img/no-image-available.jpg,TRUE,"{10557,""Night Milk"",""Night Milk description"",""liters"",1017,1066,20,232.26,""img/no-image-available.jpg"",true},"
10558,Only Toothpaste,Only Toothpaste description,liters,1007,1098,38,169.66,img/no-image-available.jpg,TRUE,"{10558,""Only Toothpaste"",""Only Toothpaste description"",""liters"",1007,1098,38,169.66,""img/no-image-available.jpg"",true},"
10559,Go Cereal,Go Cereal description,pcs,1009,1070,40,241.32,img/no-image-available.jpg,TRUE,"{10559,""Go Cereal"",""Go Cereal description"",""pcs"",1009,1070,40,241.32,""img/no-image-available.jpg"",true},"
10560,But Chicken,But Chicken description,kg,1011,1056,22,417.24,img/no-image-available.jpg,TRUE,"{10560,""But Chicken"",""But Chicken description"",""kg"",1011,1056,22,417.24,""img/no-image-available.jpg"",true},"
10561,Own Soap,Own Soap description,pcs,1005,1046,14,418.38,img/no-image-available.jpg,TRUE,"{10561,""Own Soap"",""Own Soap description"",""pcs"",1005,1046,14,418.38,""img/no-image-available.jpg"",true},"
10562,Personal Soda,Personal Soda description,liters,1019,1060,46,318.23,img/no-image-available.jpg,TRUE,"{10562,""Personal Soda"",""Personal Soda description"",""liters"",1019,1060,46,318.23,""img/no-image-available.jpg"",true},"
10563,Decade Toothpaste,Decade Toothpaste description,pcs,1006,1079,11,254.08,img/no-image-available.jpg,TRUE,"{10563,""Decade Toothpaste"",""Decade Toothpaste description"",""pcs"",1006,1079,11,254.08,""img/no-image-available.jpg"",true},"
10564,There Toothpaste,There Toothpaste description,pcs,1018,1051,49,16.3,img/no-image-available.jpg,TRUE,"{10564,""There Toothpaste"",""There Toothpaste description"",""pcs"",1018,1051,49,16.3,""img/no-image-available.jpg"",true},"
10565,Thing Cereal,Thing Cereal description,pcs,1001,1069,34,95.75,img/no-image-available.jpg,TRUE,"{10565,""Thing Cereal"",""Thing Cereal description"",""pcs"",1001,1069,34,95.75,""img/no-image-available.jpg"",true},"
10566,Stage Toothpaste,Stage Toothpaste description,kg,1014,1079,19,18.47,img/no-image-available.jpg,TRUE,"{10566,""Stage Toothpaste"",""Stage Toothpaste description"",""kg"",1014,1079,19,18.47,""img/no-image-available.jpg"",true},"
10567,Certainly Soda,Certainly Soda description,liters,1016,1075,33,172.6,img/no-image-available.jpg,TRUE,"{10567,""Certainly Soda"",""Certainly Soda description"",""liters"",1016,1075,33,172.6,""img/no-image-available.jpg"",true},"
10568,Away Soda,Away Soda description,liters,1009,1085,31,58.71,img/no-image-available.jpg,TRUE,"{10568,""Away Soda"",""Away Soda description"",""liters"",1009,1085,31,58.71,""img/no-image-available.jpg"",true},"
10569,Admit Bread,Admit Bread description,liters,1020,1021,42,434.13,img/no-image-available.jpg,TRUE,"{10569,""Admit Bread"",""Admit Bread description"",""liters"",1020,1021,42,434.13,""img/no-image-available.jpg"",true},"
10570,Cell Detergent,Cell Detergent description,liters,1010,1041,40,440.66,img/no-image-available.jpg,TRUE,"{10570,""Cell Detergent"",""Cell Detergent description"",""liters"",1010,1041,40,440.66,""img/no-image-available.jpg"",true},"
10571,Fish Bread,Fish Bread description,kg,1013,1056,37,72.91,img/no-image-available.jpg,TRUE,"{10571,""Fish Bread"",""Fish Bread description"",""kg"",1013,1056,37,72.91,""img/no-image-available.jpg"",true},"
10572,Knowledge Bread,Knowledge Bread description,kg,1005,1030,12,430.31,img/no-image-available.jpg,TRUE,"{10572,""Knowledge Bread"",""Knowledge Bread description"",""kg"",1005,1030,12,430.31,""img/no-image-available.jpg"",true},"
10573,Try Soap,Try Soap description,liters,1014,1055,28,59.58,img/no-image-available.jpg,TRUE,"{10573,""Try Soap"",""Try Soap description"",""liters"",1014,1055,28,59.58,""img/no-image-available.jpg"",true},"
10574,Drug Detergent,Drug Detergent description,kg,1019,1021,33,465.6,img/no-image-available.jpg,TRUE,"{10574,""Drug Detergent"",""Drug Detergent description"",""kg"",1019,1021,33,465.6,""img/no-image-available.jpg"",true},"
10575,Special Cereal,Special Cereal description,pcs,1001,1076,22,83.1,img/no-image-available.jpg,TRUE,"{10575,""Special Cereal"",""Special Cereal description"",""pcs"",1001,1076,22,83.1,""img/no-image-available.jpg"",true},"
10576,Draw Toothpaste,Draw Toothpaste description,liters,1020,1053,24,198.08,img/no-image-available.jpg,TRUE,"{10576,""Draw Toothpaste"",""Draw Toothpaste description"",""liters"",1020,1053,24,198.08,""img/no-image-available.jpg"",true},"
10577,Turn Juice,Turn Juice description,kg,1015,1020,36,222.54,img/no-image-available.jpg,TRUE,"{10577,""Turn Juice"",""Turn Juice description"",""kg"",1015,1020,36,222.54,""img/no-image-available.jpg"",true},"
10578,Lay Toothpaste,Lay Toothpaste description,liters,1007,1070,47,286.87,img/no-image-available.jpg,TRUE,"{10578,""Lay Toothpaste"",""Lay Toothpaste description"",""liters"",1007,1070,47,286.87,""img/no-image-available.jpg"",true},"
10579,Side Juice,Side Juice description,kg,1009,1009,43,35.61,img/no-image-available.jpg,TRUE,"{10579,""Side Juice"",""Side Juice description"",""kg"",1009,1009,43,35.61,""img/no-image-available.jpg"",true},"
10580,Above Toothpaste,Above Toothpaste description,kg,1002,1084,47,395.94,img/no-image-available.jpg,TRUE,"{10580,""Above Toothpaste"",""Above Toothpaste description"",""kg"",1002,1084,47,395.94,""img/no-image-available.jpg"",true},"
10581,Strategy Rice,Strategy Rice description,kg,1013,1049,46,347.17,img/no-image-available.jpg,TRUE,"{10581,""Strategy Rice"",""Strategy Rice description"",""kg"",1013,1049,46,347.17,""img/no-image-available.jpg"",true},"
10582,With Cereal,With Cereal description,kg,1009,1008,13,190,img/no-image-available.jpg,TRUE,"{10582,""With Cereal"",""With Cereal description"",""kg"",1009,1008,13,190,""img/no-image-available.jpg"",true},"
10583,Water Soap,Water Soap description,liters,1005,1016,36,448.9,img/no-image-available.jpg,TRUE,"{10583,""Water Soap"",""Water Soap description"",""liters"",1005,1016,36,448.9,""img/no-image-available.jpg"",true},"
10584,Main Soap,Main Soap description,liters,1017,1095,48,368.58,img/no-image-available.jpg,TRUE,"{10584,""Main Soap"",""Main Soap description"",""liters"",1017,1095,48,368.58,""img/no-image-available.jpg"",true},"
10585,Finish Soap,Finish Soap description,pcs,1007,1095,25,319.75,img/no-image-available.jpg,TRUE,"{10585,""Finish Soap"",""Finish Soap description"",""pcs"",1007,1095,25,319.75,""img/no-image-available.jpg"",true},"
10586,Trial Bread,Trial Bread description,pcs,1016,1006,13,438.94,img/no-image-available.jpg,TRUE,"{10586,""Trial Bread"",""Trial Bread description"",""pcs"",1016,1006,13,438.94,""img/no-image-available.jpg"",true},"
10587,Have Detergent,Have Detergent description,kg,1002,1064,44,314.71,img/no-image-available.jpg,TRUE,"{10587,""Have Detergent"",""Have Detergent description"",""kg"",1002,1064,44,314.71,""img/no-image-available.jpg"",true},"
10588,To Detergent,To Detergent description,pcs,1015,1021,25,101.05,img/no-image-available.jpg,TRUE,"{10588,""To Detergent"",""To Detergent description"",""pcs"",1015,1021,25,101.05,""img/no-image-available.jpg"",true},"
10589,Buy Soap,Buy Soap description,kg,1002,1092,25,191.75,img/no-image-available.jpg,TRUE,"{10589,""Buy Soap"",""Buy Soap description"",""kg"",1002,1092,25,191.75,""img/no-image-available.jpg"",true},"
10590,Sister Bread,Sister Bread description,kg,1020,1065,29,18.98,img/no-image-available.jpg,TRUE,"{10590,""Sister Bread"",""Sister Bread description"",""kg"",1020,1065,29,18.98,""img/no-image-available.jpg"",true},"
10591,Those Detergent,Those Detergent description,pcs,1020,1061,41,158,img/no-image-available.jpg,TRUE,"{10591,""Those Detergent"",""Those Detergent description"",""pcs"",1020,1061,41,158,""img/no-image-available.jpg"",true},"
10592,Born Cereal,Born Cereal description,kg,1012,1003,37,353.11,img/no-image-available.jpg,TRUE,"{10592,""Born Cereal"",""Born Cereal description"",""kg"",1012,1003,37,353.11,""img/no-image-available.jpg"",true},"
10593,Life Soda,Life Soda description,pcs,1011,1069,41,225.09,img/no-image-available.jpg,TRUE,"{10593,""Life Soda"",""Life Soda description"",""pcs"",1011,1069,41,225.09,""img/no-image-available.jpg"",true},"
10594,Natural Bread,Natural Bread description,kg,1006,1017,22,276.24,img/no-image-available.jpg,TRUE,"{10594,""Natural Bread"",""Natural Bread description"",""kg"",1006,1017,22,276.24,""img/no-image-available.jpg"",true},"
10595,Nothing Chicken,Nothing Chicken description,kg,1007,1022,25,93.39,img/no-image-available.jpg,TRUE,"{10595,""Nothing Chicken"",""Nothing Chicken description"",""kg"",1007,1022,25,93.39,""img/no-image-available.jpg"",true},"
10596,Every Bread,Every Bread description,pcs,1003,1009,47,405.92,img/no-image-available.jpg,TRUE,"{10596,""Every Bread"",""Every Bread description"",""pcs"",1003,1009,47,405.92,""img/no-image-available.jpg"",true},"
10597,Picture Detergent,Picture Detergent description,liters,1004,1079,41,315.25,img/no-image-available.jpg,TRUE,"{10597,""Picture Detergent"",""Picture Detergent description"",""liters"",1004,1079,41,315.25,""img/no-image-available.jpg"",true},"
10598,As Milk,As Milk description,pcs,1009,1094,49,481.47,img/no-image-available.jpg,TRUE,"{10598,""As Milk"",""As Milk description"",""pcs"",1009,1094,49,481.47,""img/no-image-available.jpg"",true},"
10599,Respond Chicken,Respond Chicken description,kg,1015,1091,35,237.37,img/no-image-available.jpg,TRUE,"{10599,""Respond Chicken"",""Respond Chicken description"",""kg"",1015,1091,35,237.37,""img/no-image-available.jpg"",true},"
10600,Speech Chicken,Speech Chicken description,kg,1020,1050,15,452.23,img/no-image-available.jpg,TRUE,"{10600,""Speech Chicken"",""Speech Chicken description"",""kg"",1020,1050,15,452.23,""img/no-image-available.jpg"",true},"
10601,Find Soda,Find Soda description,liters,1009,1045,41,43.24,img/no-image-available.jpg,TRUE,"{10601,""Find Soda"",""Find Soda description"",""liters"",1009,1045,41,43.24,""img/no-image-available.jpg"",true},"
10602,Boy Juice,Boy Juice description,kg,1005,1037,35,55.72,img/no-image-available.jpg,TRUE,"{10602,""Boy Juice"",""Boy Juice description"",""kg"",1005,1037,35,55.72,""img/no-image-available.jpg"",true},"
10603,Seek Soap,Seek Soap description,liters,1006,1013,38,145.96,img/no-image-available.jpg,TRUE,"{10603,""Seek Soap"",""Seek Soap description"",""liters"",1006,1013,38,145.96,""img/no-image-available.jpg"",true},"
10604,Long Rice,Long Rice description,pcs,1013,1016,43,428.8,img/no-image-available.jpg,TRUE,"{10604,""Long Rice"",""Long Rice description"",""pcs"",1013,1016,43,428.8,""img/no-image-available.jpg"",true},"
10605,Play Toothpaste,Play Toothpaste description,pcs,1013,1028,29,343.32,img/no-image-available.jpg,TRUE,"{10605,""Play Toothpaste"",""Play Toothpaste description"",""pcs"",1013,1028,29,343.32,""img/no-image-available.jpg"",true},"
10606,Civil Bread,Civil Bread description,liters,1011,1099,34,257.27,img/no-image-available.jpg,TRUE,"{10606,""Civil Bread"",""Civil Bread description"",""liters"",1011,1099,34,257.27,""img/no-image-available.jpg"",true},"
10607,Really Bread,Really Bread description,kg,1012,1073,26,69.24,img/no-image-available.jpg,TRUE,"{10607,""Really Bread"",""Really Bread description"",""kg"",1012,1073,26,69.24,""img/no-image-available.jpg"",true},"
10608,Analysis Chicken,Analysis Chicken description,liters,1012,1092,15,383.36,img/no-image-available.jpg,TRUE,"{10608,""Analysis Chicken"",""Analysis Chicken description"",""liters"",1012,1092,15,383.36,""img/no-image-available.jpg"",true},"
10609,Here Milk,Here Milk description,liters,1006,1061,16,240.91,img/no-image-available.jpg,TRUE,"{10609,""Here Milk"",""Here Milk description"",""liters"",1006,1061,16,240.91,""img/no-image-available.jpg"",true},"
10610,Marriage Cereal,Marriage Cereal description,liters,1004,1043,15,192.67,img/no-image-available.jpg,TRUE,"{10610,""Marriage Cereal"",""Marriage Cereal description"",""liters"",1004,1043,15,192.67,""img/no-image-available.jpg"",true},"
10611,Available Bread,Available Bread description,kg,1010,1095,16,462.28,img/no-image-available.jpg,TRUE,"{10611,""Available Bread"",""Available Bread description"",""kg"",1010,1095,16,462.28,""img/no-image-available.jpg"",true},"
10612,News Cereal,News Cereal description,liters,1011,1035,46,70.72,img/no-image-available.jpg,TRUE,"{10612,""News Cereal"",""News Cereal description"",""liters"",1011,1035,46,70.72,""img/no-image-available.jpg"",true},"
10613,South Detergent,South Detergent description,pcs,1017,1084,12,443.08,img/no-image-available.jpg,TRUE,"{10613,""South Detergent"",""South Detergent description"",""pcs"",1017,1084,12,443.08,""img/no-image-available.jpg"",true},"
10614,Any Rice,Any Rice description,pcs,1019,1094,37,225.06,img/no-image-available.jpg,TRUE,"{10614,""Any Rice"",""Any Rice description"",""pcs"",1019,1094,37,225.06,""img/no-image-available.jpg"",true},"
10615,Group Milk,Group Milk description,liters,1005,1002,19,490.65,img/no-image-available.jpg,TRUE,"{10615,""Group Milk"",""Group Milk description"",""liters"",1005,1002,19,490.65,""img/no-image-available.jpg"",true},"
10616,Watch Milk,Watch Milk description,kg,1015,1047,16,459.71,img/no-image-available.jpg,TRUE,"{10616,""Watch Milk"",""Watch Milk description"",""kg"",1015,1047,16,459.71,""img/no-image-available.jpg"",true},"
10617,Discover Soda,Discover Soda description,kg,1006,1019,30,41.06,img/no-image-available.jpg,TRUE,"{10617,""Discover Soda"",""Discover Soda description"",""kg"",1006,1019,30,41.06,""img/no-image-available.jpg"",true},"
10618,Low Detergent,Low Detergent description,pcs,1004,1005,20,458.28,img/no-image-available.jpg,TRUE,"{10618,""Low Detergent"",""Low Detergent description"",""pcs"",1004,1005,20,458.28,""img/no-image-available.jpg"",true},"
10619,Suffer Chicken,Suffer Chicken description,pcs,1019,1080,40,146.83,img/no-image-available.jpg,TRUE,"{10619,""Suffer Chicken"",""Suffer Chicken description"",""pcs"",1019,1080,40,146.83,""img/no-image-available.jpg"",true},"
10620,Far Juice,Far Juice description,pcs,1020,1029,26,491.17,img/no-image-available.jpg,TRUE,"{10620,""Far Juice"",""Far Juice description"",""pcs"",1020,1029,26,491.17,""img/no-image-available.jpg"",true},"
10621,Edge Bread,Edge Bread description,kg,1002,1042,29,25.66,img/no-image-available.jpg,TRUE,"{10621,""Edge Bread"",""Edge Bread description"",""kg"",1002,1042,29,25.66,""img/no-image-available.jpg"",true},"
10622,Tend Juice,Tend Juice description,kg,1010,1016,17,300.47,img/no-image-available.jpg,TRUE,"{10622,""Tend Juice"",""Tend Juice description"",""kg"",1010,1016,17,300.47,""img/no-image-available.jpg"",true},"
10623,Sometimes Milk,Sometimes Milk description,pcs,1015,1060,24,37.09,img/no-image-available.jpg,TRUE,"{10623,""Sometimes Milk"",""Sometimes Milk description"",""pcs"",1015,1060,24,37.09,""img/no-image-available.jpg"",true},"
10624,Case Soap,Case Soap description,kg,1007,1085,34,177.56,img/no-image-available.jpg,TRUE,"{10624,""Case Soap"",""Case Soap description"",""kg"",1007,1085,34,177.56,""img/no-image-available.jpg"",true},"
10625,Cause Soda,Cause Soda description,kg,1003,1018,17,122.87,img/no-image-available.jpg,TRUE,"{10625,""Cause Soda"",""Cause Soda description"",""kg"",1003,1018,17,122.87,""img/no-image-available.jpg"",true},"
10626,Energy Soap,Energy Soap description,liters,1012,1032,12,117.77,img/no-image-available.jpg,TRUE,"{10626,""Energy Soap"",""Energy Soap description"",""liters"",1012,1032,12,117.77,""img/no-image-available.jpg"",true},"
10627,Per Soda,Per Soda description,pcs,1009,1097,44,479.19,img/no-image-available.jpg,TRUE,"{10627,""Per Soda"",""Per Soda description"",""pcs"",1009,1097,44,479.19,""img/no-image-available.jpg"",true},"
10628,Garden Detergent,Garden Detergent description,kg,1019,1096,15,62.98,img/no-image-available.jpg,TRUE,"{10628,""Garden Detergent"",""Garden Detergent description"",""kg"",1019,1096,15,62.98,""img/no-image-available.jpg"",true},"
10629,Job Detergent,Job Detergent description,pcs,1013,1043,36,260.16,img/no-image-available.jpg,TRUE,"{10629,""Job Detergent"",""Job Detergent description"",""pcs"",1013,1043,36,260.16,""img/no-image-available.jpg"",true},"
10630,Record Soda,Record Soda description,kg,1009,1005,36,451.8,img/no-image-available.jpg,TRUE,"{10630,""Record Soda"",""Record Soda description"",""kg"",1009,1005,36,451.8,""img/no-image-available.jpg"",true},"
10631,Yes Toothpaste,Yes Toothpaste description,kg,1009,1094,12,132.71,img/no-image-available.jpg,TRUE,"{10631,""Yes Toothpaste"",""Yes Toothpaste description"",""kg"",1009,1094,12,132.71,""img/no-image-available.jpg"",true},"
10632,Age Bread,Age Bread description,liters,1004,1084,46,442.48,img/no-image-available.jpg,TRUE,"{10632,""Age Bread"",""Age Bread description"",""liters"",1004,1084,46,442.48,""img/no-image-available.jpg"",true},"
10633,Discover Bread,Discover Bread description,kg,1006,1065,33,279.13,img/no-image-available.jpg,TRUE,"{10633,""Discover Bread"",""Discover Bread description"",""kg"",1006,1065,33,279.13,""img/no-image-available.jpg"",true},"
